tweetOG,tweetBR,class
Big Pharma is behind COVID-19 deaths.,Big Pharma está por trás da Covid-19 mortes.,0
CBS aired wrong video footage of a coronavirus hospital.,CBS arejou imagens de vídeo erradas de um hospital de coronavírus.,0
COVID-19 is a hoax or scapegoat for economic disaster.,Covid-19 é uma farsa ou bode expiatório para desastre econômico.,0
Taking a flu shot causes false positive results on COVID-19 tests.,Tomar uma vacina contra a gripe causa resultados positivos falsos nos testes Covid-19.,0
Says Nancy PelosiÕs Òdaughter is on the board of the Kennedy Center so thatÕs why it was so important to send them all that money.Ó,"Diz Nancy Pelosiõs âncias no conselho do Centro Kennedy, por isso que era tão importante enviar-lhes todo esse dinheiro.",0
Whether microwaving face masks sanitizes them.,Se as máscaras faciais de microondas os dimensionam.,0
Did Kennedy Center give DNC $5 million after getting relief from coronavirus stimulus?,O Kennedy Center deu DNC US $ 5 milhões depois de obter alívio do estímulo de coronavírus?,0
COVID-19 not being blamed for deaths due to unrelated causes.,Covid-19 não sendo culpado por mortes devido a causas não relacionadas.,0
"President Donald Trump claims he ÒdidnÕt say thatÓ some of the medical equipment that governors are requesting, they donÕt actually need.","O presidente Donald Trump afirma que òdidnõt disse que alguns dos equipamentos médicos que os governadores estão solicitando, eles não precisam.",0
"CEOs got advance notice of COVID, then resigned to dump stock.","CEOs recebeu aviso prévio de Covid, depois renunciou ao despejo de estoque.",0
ÒQueen Elizabeth tests positive for COVID-19.Ó,Testes Elizabeth positivos para Covid-19.ó,0
Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks Òeverywhere.Ó,Diz que Covid-19 permanece no ar por oito horas e que todos agora são obrigados a usar máscaras òEverywhere.ó,0
Says a Ò5G Law Passed while everyone was distractedÓ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,Diz uma lei ò.5g passou enquanto todo mundo estava distraído com a pandemia de coronavírus e listas 20 sintomas associados à exposição 5G.,0
"Posts shared more than 20,000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds, claiming that the boyÕs parents are infected with the novel coronavirus","Posts compartilhados com mais de 20.000 vezes no Facebook apresentam uma foto de uma criança chorando e outras duas mostrando uma mulher e um homem em leitos hospitalares, reivindicando que os pais boyões estão infectados com o romance coronavírus",0
"Says for otherwise healthy people Òexperiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis É only high temperatures kill a virus, so let your fever run high,Ó but not over 103 or 104 degrees F.","Diz para pessoas saudáveis ​​òexperienciando sintomas respiratórios leves a moderados com ou sem um diagnóstico Covid-19 é apenas altas temperaturas matam um vírus, então deixe sua febre correr alta, ó não mais de 103 ou 104 graus F.",0
Pictures and reports of Òempty hospitalsÓ prove COVID-19 spread is Òfake crisis for real government planned agendas.Ó,Fotos e relatórios de Hospital Hospitais - Prove Covid-19 Spread é òSake crise para agendas planejadas do governo real.,0
Whether CDC had scheduled announcement that all should wear masks for everyday life.,Se o CDC tinha agendado anúncio de que todos devem usar máscaras para a vida cotidiana.,0
If Florida banned alcohol sales due to coronavirus.,Se a Flórida proibiu as vendas de álcool devido ao coronavírus.,0
Posts on social media claim that a ÒSpanish biological researcherÓ called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.,"Posts on Social Media afirmam que um pesquisador biológico òspanish ligou em estrelas internacionais de futebol Cristiano Ronaldo e Lionel Messi para encontrar uma cura para a Covid-19, já que ganham muito mais dinheiro do que os cientistas.",0
"Boil weed and ginger for COVID-19 victims, and the virus will vanish.","Ferva a erva daninha e gengibre para as vítimas de Covid-19, e o vírus desaparecerá.",0
ÒTheyÕre furloughing nurses in hospitals in western New York state.Ó,Últimos enfermeiros furloughing em hospitais no Western New York State.ó,0
Whether coronavirus began with man having sex with a bat.,Se o coronavírus começou com o homem fazendo sexo com um morcego.,0
ÒHereÕs the problem Ñ we are testing people for any strain of a coronavirus Ñ not specifically for COVID-19. There are no reliable tests for a specific COVID-19 virus.Ó,ÒAlá é o problema - estamos testando pessoas para qualquer cepa de um coronavírus ñ não especificamente para a Covid-19. Não há testes confiáveis ​​para um vírus específico da Covid-19.,0
Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.,Se os países com altas taxas de vacinas infantis foram atingidas mais pelo coronavírus.,0
NY banned cigarette sales because of the coronavirus.,NY banido vendas de cigarros por causa do coronavírus.,0
"Video of a waitress saying, ÒI lost my job. But IÕll sleep better knowingÓ that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries","Vídeo de uma garçonete dizendo: òi perdi meu trabalho. Mas eu vou dormir melhor saber que a conta de assistência de coronavírus incluía financiamento para o Centro Kennedy, reassentamento de refugiados, PBS e salários do Congresso",0
"ÒThere was no effortÓ to get American experts into China after it announced the coronavirus, and Òwe had one person in-country (and Trump) pulled him out of the country.Ó","Último esforço para obter especialistas americanos na China depois que anunciou o coronavírus, e eu tinha uma pessoa no país (e Trump) puxei-o para fora do país.",0
If Queen Elizabeth II tested positive for coronavirus.,Se a rainha Elizabeth II testou positiva para o coronavírus.,0
Coronavirus has been found in crab legs.,O coronavírus foi encontrado em pernas de caranguejo.,0
A video of body bags being dumped in a ditch shows the Òsituation in ItalyÓ due to the coronavirus.,"Um vídeo de sacos de corpo sendo despejados em uma vala mostra a òSituição na Itália, devido ao coronavírus.",0
ÒMainstream mediaÓ used a photo from a 2017 movie as an image for ItalyÕs coronavirus morgue.,Âsia mídia usou uma foto de um filme de 2017 como imagem para o necrotério da Itália.,0
Biden claims that Trump did not try to get medical experts into China.,Biden afirma que Trump não tentou obter especialistas médicos para a China.,0
Illuminati controlled U.S. government; coronavirus caused by 5G.,Illuminati controlou o governo U.S.; coronavírus causada por 5g.,0
President Trump did sign a 5G bill but exposure effects are misleading.,"O presidente Trump assinou uma conta de 5g, mas os efeitos de exposição são enganosos.",0
Health care workers union Òsuddenly finds a stash of 39 million face masks.Ó,União dos Trabalhadores de Cuidados de Saúde òsuddenly encontra um esconderijo de 39 milhões de máscaras faciais.,0
"Speaking of his restriction on travel from China, President Donald Trump claims","Falando de sua restrição à viagem da China, o presidente Donald Trump afirma",0
Should you take Ibuprofen to treat a fever from the coronavirus?,Você deve tomar ibuprofeno para tratar uma febre do coronavírus?,0
Posts on social media claim that no Democrats voted for the Òthe stimulus package to help American familiesÓ during the novel coronavirus crisis.,Postos sobre a mídia social afirmam que nenhum democrata votou para o pacote de estímulo para ajudar as famílias americanas durante a nova crise de coronavírus.,0
Ibuprofen ramps up coronavirus 10 times.,O ibuprofeno aumenta o coronavírus 10 vezes.,0
A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,Uma foto mostra duas enfermeiras italianas em um hospital alguns dias antes de terem Covid-19 e morreu.,0
Hospitals donÕt allow parents to visit children with COVID-19 in the hospital.,Os hospitais não permitem que os pais visitem crianças com a Covid-19 no hospital.,0
Children will be separated from parents for coronavirus treatment.,As crianças serão separadas dos pais para tratamento de coronavírus.,0
Congress included include a raise for themselves in the coronavirus stimulus package.,O Congresso incluiu incluir um aumento para si no pacote de estímulo de coronavírus.,0
Leave objects in the sun to avoid contracting the coronavirus.,Deixe objetos ao sol para evitar contrair o coronavírus.,0
Nevada Governor Steve Sisolak Òhas banned the use of an anti-malaria drug that might help cure coronavirus.Ó,Governador de Nevada Steve Sisolak ante banido o uso de uma droga anti-malária que poderia ajudar a curar coronavírus.,0
"Òif your child gets this virus, theyÕre going to the hospital alone in a van with people they donÕt know, to be with people they donÕt know. You will be at home without them in their time of need.Ó","Se o seu filho recebe este vírus, eles estão indo para o hospital sozinho em uma van com pessoas que não conhecem, para estar com as pessoas que eles não sabem. Você estará em casa sem eles em seu tempo de necessidade.",0
Tanks are coming into U.S. towns in advance for martial law,Tanques estão entrando para as cidades de U.S. com antecedência para a lei marcial,0
A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.,Uma foto de um casal trancado em um abraço íntimo com suas máscaras de rosto abaixadas foi compartilhada em postes no Facebook que afirmam que eram enfermeiros que estavam tratando Covid-19 pacientes em um hospital italiano.,0
