status_id,status_created_at,annotation1,annotation2
1237924615558660097,Thu Mar 12 02:13:22 +0000 2020,calling out or correction,calling out or correction
1237933000874213378,Thu Mar 12 02:46:41 +0000 2020,calling out or correction,calling out or correction
1237935422061379586,Thu Mar 12 02:56:19 +0000 2020,sarcasm or satire,sarcasm or satire
1237935982449758211,Thu Mar 12 02:58:32 +0000 2020,conspiracy,conspiracy
1237948634706010112,Thu Mar 12 03:48:49 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1237957071183794177,Thu Mar 12 04:22:20 +0000 2020,sarcasm or satire,false fact or prevention
1238009566018916352,Thu Mar 12 07:50:56 +0000 2020,conspiracy,conspiracy
1238015435746000896,Thu Mar 12 08:14:15 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1238019232564117511,Thu Mar 12 08:29:20 +0000 2020,false fact or prevention,
1238041668047306754,Thu Mar 12 09:58:30 +0000 2020,conspiracy,conspiracy
1238045465633054722,Thu Mar 12 10:13:35 +0000 2020,conspiracy,conspiracy
1238045828297695232,Thu Mar 12 10:15:01 +0000 2020,conspiracy,conspiracy
1238059000907927552,Thu Mar 12 11:07:22 +0000 2020,conspiracy,conspiracy
1238067831272378368,Thu Mar 12 11:42:27 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1238068104070127622,Thu Mar 12 11:43:32 +0000 2020,calling out or correction,calling out or correction
1238095784895229956,Thu Mar 12 13:33:32 +0000 2020,sarcasm or satire,
1238096041620242433,Thu Mar 12 13:34:33 +0000 2020,false fact or prevention,
1238112231042269184,Thu Mar 12 14:38:53 +0000 2020,sarcasm or satire,
1238114454241452033,Thu Mar 12 14:47:43 +0000 2020,sarcasm or satire,sarcasm or satire
1238116346635997185,Thu Mar 12 14:55:14 +0000 2020,true prevention,true prevention
1238117040499687430,Thu Mar 12 14:58:00 +0000 2020,calling out or correction,
1238123012345356293,Thu Mar 12 15:21:44 +0000 2020,calling out or correction,calling out or correction
1238134948030107648,Thu Mar 12 16:09:09 +0000 2020,sarcasm or satire,
1238143047419998208,Thu Mar 12 16:41:20 +0000 2020,false fact or prevention,
1238158576205643778,Thu Mar 12 17:43:03 +0000 2020,calling out or correction,
1238175722260312064,Thu Mar 12 18:51:11 +0000 2020,calling out or correction,calling out or correction
1238177040689487879,Thu Mar 12 18:56:25 +0000 2020,calling out or correction,
1238177438598926336,Thu Mar 12 18:58:00 +0000 2020,calling out or correction,calling out or correction
1238178822245289984,Thu Mar 12 19:03:30 +0000 2020,true public health response,true public health response
1238180205098872834,Thu Mar 12 19:08:59 +0000 2020,calling out or correction,
1238185722575716353,Thu Mar 12 19:30:55 +0000 2020,calling out or correction,calling out or correction
1238191734057771009,Thu Mar 12 19:54:48 +0000 2020,calling out or correction,sarcasm or satire
1238197929145442304,Thu Mar 12 20:19:25 +0000 2020,conspiracy,conspiracy
1238205346025529344,Thu Mar 12 20:48:53 +0000 2020,true prevention,true prevention
1238214108643594242,Thu Mar 12 21:23:43 +0000 2020,ambiguous or hard to classify,
1238216561954975744,Thu Mar 12 21:33:27 +0000 2020,irrelevant,irrelevant
1238221822958735364,Thu Mar 12 21:54:22 +0000 2020,calling out or correction,
1238223462763823109,Thu Mar 12 22:00:53 +0000 2020,true public health response,
1238223495743627265,Thu Mar 12 22:01:01 +0000 2020,calling out or correction,
1238225689989582849,Thu Mar 12 22:09:44 +0000 2020,calling out or correction,calling out or correction
1238229313159409666,Thu Mar 12 22:24:08 +0000 2020,ambiguous or hard to classify,
1238231529312092160,Thu Mar 12 22:32:56 +0000 2020,politics,
1238231915628343296,Thu Mar 12 22:34:28 +0000 2020,calling out or correction,
1238232113029287938,Thu Mar 12 22:35:15 +0000 2020,irrelevant,
1238239431858978816,Thu Mar 12 23:04:20 +0000 2020,sarcasm or satire,ambiguous or hard to classify
1238239561081409538,Thu Mar 12 23:04:51 +0000 2020,true prevention,
1238243494717788160,Thu Mar 12 23:20:29 +0000 2020,calling out or correction,calling out or correction
1238243704944635908,Thu Mar 12 23:21:19 +0000 2020,sarcasm or satire,calling out or correction
1238281476015185920,Fri Mar 13 01:51:24 +0000 2020,ambiguous or hard to classify,
1238282983213277187,Fri Mar 13 01:57:24 +0000 2020,sarcasm or satire,sarcasm or satire
1238286404565770240,Fri Mar 13 02:10:59 +0000 2020,irrelevant,
1238302668076048385,Fri Mar 13 03:15:37 +0000 2020,calling out or correction,calling out or correction
1238310975025164291,Fri Mar 13 03:48:37 +0000 2020,conspiracy,conspiracy
1238325421487382528,Fri Mar 13 04:46:02 +0000 2020,false fact or prevention,false fact or prevention
1238343889318223873,Fri Mar 13 05:59:25 +0000 2020,false fact or prevention,false fact or prevention
1238350336785408001,Fri Mar 13 06:25:02 +0000 2020,sarcasm or satire,sarcasm or satire
1238353416361054209,Fri Mar 13 06:37:16 +0000 2020,conspiracy,conspiracy
1238359456922120193,Fri Mar 13 07:01:16 +0000 2020,conspiracy,conspiracy
1238376620328718336,Fri Mar 13 08:09:28 +0000 2020,conspiracy,conspiracy
1238379973917978624,Fri Mar 13 08:22:48 +0000 2020,conspiracy,
1238382132722049025,Fri Mar 13 08:31:23 +0000 2020,conspiracy,conspiracy
1238391373155295233,Fri Mar 13 09:08:06 +0000 2020,fake treatment,fake treatment
1238404735075565569,Fri Mar 13 10:01:11 +0000 2020,calling out or correction,
1238422585555091456,Fri Mar 13 11:12:07 +0000 2020,politics,politics
1238428142529679361,Fri Mar 13 11:34:12 +0000 2020,calling out or correction,
1238428249325285376,Fri Mar 13 11:34:38 +0000 2020,news,
1238428438974824448,Fri Mar 13 11:35:23 +0000 2020,politics,
1238428598505218049,Fri Mar 13 11:36:01 +0000 2020,politics,
1238429880922112000,Fri Mar 13 11:41:07 +0000 2020,news,
1238430095020306433,Fri Mar 13 11:41:58 +0000 2020,calling out or correction,
1238431177276559360,Fri Mar 13 11:46:16 +0000 2020,true public health response,
1238431870968369153,Fri Mar 13 11:49:01 +0000 2020,politics,
1238438195844591617,Fri Mar 13 12:14:09 +0000 2020,conspiracy,conspiracy
1238444709158088706,Fri Mar 13 12:40:02 +0000 2020,calling out or correction,calling out or correction
1238448381774557184,Fri Mar 13 12:54:38 +0000 2020,calling out or correction,calling out or correction
1238463214339231747,Fri Mar 13 13:53:34 +0000 2020,politics,politics
1238463535450996737,Fri Mar 13 13:54:51 +0000 2020,fake cure,false fact or prevention
1238466594927529984,Fri Mar 13 14:07:00 +0000 2020,conspiracy,conspiracy
1238468238503292928,Fri Mar 13 14:13:32 +0000 2020,conspiracy,
1238472825112940544,Fri Mar 13 14:31:45 +0000 2020,calling out or correction,ambiguous or hard to classify
1238476039623327744,Fri Mar 13 14:44:32 +0000 2020,news,
1238484736772902912,Fri Mar 13 15:19:05 +0000 2020,sarcasm or satire,sarcasm or satire
1238496813751177216,Fri Mar 13 16:07:05 +0000 2020,calling out or correction,calling out or correction
1238503436074844161,Fri Mar 13 16:33:24 +0000 2020,false fact or prevention,fake treatment
1238504166546444290,Fri Mar 13 16:36:18 +0000 2020,sarcasm or satire,
1238505548636659712,Fri Mar 13 16:41:47 +0000 2020,sarcasm or satire,sarcasm or satire
1238523474190139393,Fri Mar 13 17:53:01 +0000 2020,irrelevant,
1238527431369080832,Fri Mar 13 18:08:45 +0000 2020,false fact or prevention,
1238533312475521025,Fri Mar 13 18:32:07 +0000 2020,calling out or correction,
1238536188241166338,Fri Mar 13 18:43:32 +0000 2020,calling out or correction,sarcasm or satire
1238542426261852162,Fri Mar 13 19:08:20 +0000 2020,sarcasm or satire,sarcasm or satire
1238543124064022533,Fri Mar 13 19:11:06 +0000 2020,true prevention,true prevention
1238545292116414465,Fri Mar 13 19:19:43 +0000 2020,sarcasm or satire,
1238554502304841730,Fri Mar 13 19:56:19 +0000 2020,conspiracy,
1238568636387930113,Fri Mar 13 20:52:29 +0000 2020,calling out or correction,calling out or correction
1238582319604281351,Fri Mar 13 21:46:51 +0000 2020,sarcasm or satire,politics
1238582971856113664,Fri Mar 13 21:49:26 +0000 2020,irrelevant,irrelevant
1238593149183778816,Fri Mar 13 22:29:53 +0000 2020,false fact or prevention,false fact or prevention
1238599305528627201,Fri Mar 13 22:54:21 +0000 2020,sarcasm or satire,
1238607756715687936,Fri Mar 13 23:27:56 +0000 2020,sarcasm or satire,
1238608809440018433,Fri Mar 13 23:32:07 +0000 2020,false fact or prevention,ambiguous or hard to classify
1238619202476478471,Sat Mar 14 00:13:24 +0000 2020,conspiracy,conspiracy
1238629216792477697,Sat Mar 14 00:53:12 +0000 2020,conspiracy,conspiracy
1238673642680201217,Sat Mar 14 03:49:44 +0000 2020,true prevention,
1238681326342918145,Sat Mar 14 04:20:16 +0000 2020,sarcasm or satire,sarcasm or satire
1238713849840312320,Sat Mar 14 06:29:30 +0000 2020,conspiracy,conspiracy
1238717116649373696,Sat Mar 14 06:42:29 +0000 2020,conspiracy,conspiracy
1238718737240313858,Sat Mar 14 06:48:55 +0000 2020,sarcasm or satire,
1238721785631322113,Sat Mar 14 07:01:02 +0000 2020,calling out or correction,calling out or correction
1238738290855026688,Sat Mar 14 08:06:37 +0000 2020,sarcasm or satire,sarcasm or satire
1238745986618535939,Sat Mar 14 08:37:12 +0000 2020,conspiracy,
1238753379926642688,Sat Mar 14 09:06:35 +0000 2020,calling out or correction,
1238761089065598976,Sat Mar 14 09:37:13 +0000 2020,calling out or correction,calling out or correction
1238789283508412417,Sat Mar 14 11:29:15 +0000 2020,calling out or correction,calling out or correction
1238807758947917825,Sat Mar 14 12:42:40 +0000 2020,irrelevant,irrelevant
1238809945442865152,Sat Mar 14 12:51:21 +0000 2020,conspiracy,conspiracy
1238822001789337600,Sat Mar 14 13:39:16 +0000 2020,calling out or correction,calling out or correction
1238836407562616833,Sat Mar 14 14:36:30 +0000 2020,false fact or prevention,false fact or prevention
1238838175533015044,Sat Mar 14 14:43:32 +0000 2020,news,
1238840014609567745,Sat Mar 14 14:50:50 +0000 2020,true public health response,
1238840065922490368,Sat Mar 14 14:51:02 +0000 2020,true public health response,
1238841728402165760,Sat Mar 14 14:57:39 +0000 2020,false fact or prevention,irrelevant
1238842319509639169,Sat Mar 14 15:00:00 +0000 2020,true prevention,
1238843872534499328,Sat Mar 14 15:06:10 +0000 2020,politics,
1238844799366696961,Sat Mar 14 15:09:51 +0000 2020,news,
1238844929792770048,Sat Mar 14 15:10:22 +0000 2020,politics,
1238845641650065409,Sat Mar 14 15:13:12 +0000 2020,sarcasm or satire,sarcasm or satire
1238845850224336897,Sat Mar 14 15:14:01 +0000 2020,false fact or prevention,false fact or prevention
1238851630834970625,Sat Mar 14 15:37:00 +0000 2020,irrelevant,
1238852021085757440,Sat Mar 14 15:38:33 +0000 2020,news,
1238853063030554624,Sat Mar 14 15:42:41 +0000 2020,true public health response,
1238854858096214016,Sat Mar 14 15:49:49 +0000 2020,politics,
1238855057208160258,Sat Mar 14 15:50:37 +0000 2020,politics,
1238856149304086533,Sat Mar 14 15:54:57 +0000 2020,true prevention,
1238859980679380997,Sat Mar 14 16:10:10 +0000 2020,news,
1238862013876428800,Sat Mar 14 16:18:15 +0000 2020,sarcasm or satire,false fact or prevention
1238863414836912130,Sat Mar 14 16:23:49 +0000 2020,politics,
1238865135147470849,Sat Mar 14 16:30:39 +0000 2020,calling out or correction,
1238865281608372224,Sat Mar 14 16:31:14 +0000 2020,calling out or correction,
1238866067340091393,Sat Mar 14 16:34:22 +0000 2020,politics,
1238867181498019841,Sat Mar 14 16:38:47 +0000 2020,politics,
1238868596362633217,Sat Mar 14 16:44:25 +0000 2020,politics,
1238868678277545984,Sat Mar 14 16:44:44 +0000 2020,irrelevant,
1238869131979456513,Sat Mar 14 16:46:32 +0000 2020,true public health response,
1238872141992345600,Sat Mar 14 16:58:30 +0000 2020,false fact or prevention,false fact or prevention
1238874280395444234,Sat Mar 14 17:07:00 +0000 2020,calling out or correction,
1238877969117921285,Sat Mar 14 17:21:39 +0000 2020,calling out or correction,calling out or correction
1238880683046481921,Sat Mar 14 17:32:26 +0000 2020,conspiracy,
1238900969569546240,Sat Mar 14 18:53:03 +0000 2020,calling out or correction,calling out or correction
1238905176758439936,Sat Mar 14 19:09:46 +0000 2020,calling out or correction,calling out or correction
1238919924640333825,Sat Mar 14 20:08:22 +0000 2020,sarcasm or satire,sarcasm or satire
1238936381985964032,Sat Mar 14 21:13:46 +0000 2020,true prevention,
1238942940602351616,Sat Mar 14 21:39:50 +0000 2020,conspiracy,conspiracy
1238943211202039808,Sat Mar 14 21:40:54 +0000 2020,panic buying,
1238943371361738752,Sat Mar 14 21:41:32 +0000 2020,irrelevant,irrelevant
1238944177347411968,Sat Mar 14 21:44:45 +0000 2020,sarcasm or satire,sarcasm or satire
1238944206149820422,Sat Mar 14 21:44:51 +0000 2020,sarcasm or satire,sarcasm or satire
1238944219672215552,Sat Mar 14 21:44:55 +0000 2020,conspiracy,conspiracy
1238945613099696130,Sat Mar 14 21:50:27 +0000 2020,politics,politics
1238945866695802886,Sat Mar 14 21:51:27 +0000 2020,sarcasm or satire,
1238945930184810496,Sat Mar 14 21:51:42 +0000 2020,panic buying,
1238945986321489921,Sat Mar 14 21:51:56 +0000 2020,true public health response,true public health response
1238946293269123072,Sat Mar 14 21:53:09 +0000 2020,true prevention,ambiguous or hard to classify
1238946484722245635,Sat Mar 14 21:53:55 +0000 2020,false fact or prevention,ambiguous or hard to classify
1238946567333113857,Sat Mar 14 21:54:14 +0000 2020,sarcasm or satire,sarcasm or satire
1238947038710071296,Sat Mar 14 21:56:07 +0000 2020,true prevention,true prevention
1238948029094342662,Sat Mar 14 22:00:03 +0000 2020,sarcasm or satire,sarcasm or satire
1238948095976759307,Sat Mar 14 22:00:19 +0000 2020,true prevention,true prevention
1238948098791047169,Sat Mar 14 22:00:19 +0000 2020,commercial activity or promotion,commercial activity or promotion
1238948281624883200,Sat Mar 14 22:01:03 +0000 2020,emergency,emergency
1238948596365524993,Sat Mar 14 22:02:18 +0000 2020,conspiracy,conspiracy
1238948604590600192,Sat Mar 14 22:02:20 +0000 2020,panic buying,
1238948758970195968,Sat Mar 14 22:02:57 +0000 2020,irrelevant,irrelevant
1238948815492788224,Sat Mar 14 22:03:10 +0000 2020,politics,
1238948960032534528,Sat Mar 14 22:03:45 +0000 2020,true prevention,true prevention
1238949222579425280,Sat Mar 14 22:04:47 +0000 2020,panic buying,
1238949618865537026,Sat Mar 14 22:06:22 +0000 2020,calling out or correction,calling out or correction
1238953174959976448,Sat Mar 14 22:20:30 +0000 2020,sarcasm or satire,sarcasm or satire
1238966945782759424,Sat Mar 14 23:15:13 +0000 2020,fake cure,fake cure
1238967010991779843,Sat Mar 14 23:15:28 +0000 2020,panic buying,
1238988554375696384,Sun Mar 15 00:41:05 +0000 2020,calling out or correction,calling out or correction
1239002134013546497,Sun Mar 15 01:35:02 +0000 2020,sarcasm or satire,irrelevant
1239004249725513728,Sun Mar 15 01:43:27 +0000 2020,calling out or correction,calling out or correction
1239008578830094336,Sun Mar 15 02:00:39 +0000 2020,conspiracy,conspiracy
1239023166749585408,Sun Mar 15 02:58:37 +0000 2020,conspiracy,conspiracy
1239033176321855490,Sun Mar 15 03:38:24 +0000 2020,fake cure,commercial activity or promotion
1239033211298160640,Sun Mar 15 03:38:32 +0000 2020,conspiracy,conspiracy
1239055611515396097,Sun Mar 15 05:07:32 +0000 2020,news,
1239074824166621184,Sun Mar 15 06:23:53 +0000 2020,false fact or prevention,ambiguous or hard to classify
1239081249064357888,Sun Mar 15 06:49:25 +0000 2020,calling out or correction,calling out or correction
1239095276490481665,Sun Mar 15 07:45:09 +0000 2020,calling out or correction,calling out or correction
1239110278987612161,Sun Mar 15 08:44:46 +0000 2020,panic buying,
1239125986438008832,Sun Mar 15 09:47:11 +0000 2020,calling out or correction,calling out or correction
1239137441266700289,Sun Mar 15 10:32:42 +0000 2020,true prevention,true prevention
1239175044904792066,Sun Mar 15 13:02:08 +0000 2020,panic buying,
1239179515865313280,Sun Mar 15 13:19:54 +0000 2020,sarcasm or satire,ambiguous or hard to classify
1239205100175781888,Sun Mar 15 15:01:33 +0000 2020,irrelevant,
1239209097452347392,Sun Mar 15 15:17:26 +0000 2020,calling out or correction,
1239212133801496577,Sun Mar 15 15:29:30 +0000 2020,conspiracy,conspiracy
1239212535808765952,Sun Mar 15 15:31:06 +0000 2020,calling out or correction,true prevention
1239212760757501953,Sun Mar 15 15:32:00 +0000 2020,calling out or correction,
1239215761505153025,Sun Mar 15 15:43:55 +0000 2020,conspiracy,
1239230240838172674,Sun Mar 15 16:41:27 +0000 2020,calling out or correction,
1239240118512345089,Sun Mar 15 17:20:42 +0000 2020,calling out or correction,calling out or correction
1239241272294080512,Sun Mar 15 17:25:17 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1239241668639051778,Sun Mar 15 17:26:52 +0000 2020,conspiracy,conspiracy
1239241816752431105,Sun Mar 15 17:27:27 +0000 2020,calling out or correction,calling out or correction
1239242047988604928,Sun Mar 15 17:28:22 +0000 2020,conspiracy,conspiracy
1239242649934139393,Sun Mar 15 17:30:46 +0000 2020,politics,politics
1239246209568714753,Sun Mar 15 17:44:55 +0000 2020,false fact or prevention,irrelevant
1239246489655836672,Sun Mar 15 17:46:01 +0000 2020,irrelevant,
